DATE,AAPL,IBM,TSLA,RM
1996/12/23,-0.010638,-0.002425,,-0.002604
1996/12/24,-0.005376,0.009724,,0.005503
1996/12/26,-0.005405,0,,0.006378
1996/12/27,0.005435,-0.004013,,0.001283
1996/12/3,0,-0.002301,,-0.010944
1996/12/30,-0.059459,-0.00967,,-0.003885
1996/12/31,-0.04023,-0.013832,,-0.017391
1996/12/4,-0.004975,-0.003843,,-0.00425
1996/12/5,0,-0.021605,,-0.000966
1996/12/6,0.005,-0.018139,,-0.006421
1996/12/9,-0.004975,0.028112,,0.013737
1996/2/1,0.027149,0.004608,,0.003836
1996/2/12,0.022523,0.015419,,0.00774
1996/2/13,-0.008811,-0.0141,,-0.001421
1996/2/14,-0.017778,0.005501,,-0.007464
1996/2/15,0.013575,0.02954,,-0.006498
1996/2/16,-0.017857,0.003188,,-0.005128
1996/2/2,0.030837,0.005734,,-0.004088
1996/2/20,0.054545,0.009534,,-0.011312
1996/2/21,0.021552,0.009444,,0.011629
1996/2/22,0.008439,0.032225,,0.016602
1996/2/23,0,0.012085,,0.000334
1996/2/26,-0.012552,-0.00597,,-0.013079
1996/2/27,-0.029661,0.031031,,-0.00495
1996/2/28,-0.030568,-0.01068,,-0.003847
1996/2/29,-0.009009,-0.037291,,-0.0067
1996/2/5,0,0.023945,,0.008776
1996/2/6,0.012821,0.022272,,0.007639
1996/2/7,-0.046414,-0.01634,,0.00557
1996/2/8,-0.013274,0.007769,,0.009447
1996/2/9,-0.004484,0,,0.000457
1996/3/1,-0.022727,-0.036697,,0.006152
1996/3/11,-0.004808,0.026258,,0.010292
1996/3/12,-0.002415,-0.025586,,-0.004578
1996/3/13,-0.002421,0.014223,,0.002292
1996/3/14,-0.004854,0.00863,,0.003633
1996/3/15,0.009756,0.025668,,0.000874
1996/3/18,0.009662,0.039625,,0.017492
1996/3/19,-0.014354,-0.023069,,-0.001471
1996/3/20,-0.019417,-0.039014,,-0.002624
1996/3/21,-0.00495,-0.018162,,-0.001215
1996/3/22,0.00995,-0.005441,,0.002203
1996/3/25,-0.054187,-0.04814,,-0.000891
1996/3/26,-0.005208,0.018391,,0.004507
1996/3/27,0.057592,0.004515,,-0.006218
1996/3/28,-0.042079,-0.013483,,0.000046
1996/3/29,0.015504,0.013667,,-0.005301
1996/3/4,-0.023256,-0.016931,,0.009994
1996/3/5,0.014286,0.024758,,0.007652
1996/3/6,-0.016432,-0.016807,,-0.005779
1996/3/7,-0.01432,0.001068,,0.002531
1996/3/8,0.007264,-0.024546,,-0.030827
1996/4/1,0.038168,-0.007865,,0.01275
1996/4/10,0,-0.015907,,-0.013532
1996/4/11,-0.009615,0.012931,,-0.003662
1996/4/12,-0.009709,-0.051064,,0.008761
1996/4/15,0.009804,0.023543,,0.009078
1996/4/16,0.004854,0.012048,,0.003907
1996/4/17,-0.024155,-0.088745,,-0.005256
1996/4/18,-0.019802,0.002375,,0.003117
1996/4/19,0.012626,-0.001185,,0.002268
1996/4/2,-0.019608,0.065685,,0.00234
1996/4/22,0.002494,0.017794,,0.004372
1996/4/23,-0.014925,-0.002331,,0.005695
1996/4/24,-0.020202,-0.002336,,-0.002164
1996/4/25,0.025773,0.014052,,0.004153
1996/4/26,-0.005025,-0.004619,,0.000904
1996/4/29,0,0.008121,,0.001071
1996/4/3,-0.0175,0.018066,,0.000946
1996/4/30,-0.015152,-0.008055,,0.000015
1996/4/4,-0.017812,-0.016701,,-0.00003
1996/4/8,0.010363,0.0138,,-0.017717
1996/4/9,0.066667,-0.012565,,-0.003182
1996/5/1,0,0.00116,,0.000627
1996/5/10,0.043062,-0.005841,,0.010303
1996/5/13,-0.006881,0.011751,,0.014446
1996/5/14,0.016166,0.009292,,0.006183
1996/5/15,0.036364,0.003452,,-0.00027
1996/5/16,-0.004386,-0.00344,,-0.000857
1996/5/17,-0.026432,0.020713,,0.006107
1996/5/2,-0.025641,0,,-0.01711
1996/5/20,0.011312,0.011274,,0.006339
1996/5/21,-0.029083,-0.010033,,-0.000579
1996/5/22,-0.039171,-0.005631,,0.008413
1996/5/23,0.007194,-0.010193,,-0.003567
1996/5/24,0.019048,-0.004577,,0.003713
1996/5/28,-0.014019,-0.004598,,-0.009256
1996/5/29,-0.056872,-0.012702,,-0.006397
1996/5/3,0.005263,0.002317,,-0.00272
1996/5/30,0.025126,0.003509,,0.005644
1996/5/31,0.02451,-0.004662,,-0.003841
1996/5/6,0.073298,-0.010405,,-0.001278
1996/5/7,0.04878,-0.010514,,-0.003979
1996/5/8,-0.004651,0.003306,,0.0102
1996/5/9,-0.023364,0.010626,,0.001039
1996/6/10,-0.010256,0.0086,,-0.001708
1996/6/11,-0.005181,0.004872,,-0.00177
1996/6/12,0.010417,-0.001212,,-0.002876
1996/6/13,0.015464,0.002427,,-0.001674
1996/6/14,-0.027919,-0.015738,,-0.003099
1996/6/17,-0.013055,0.00861,,-0.001036
1996/6/18,-0.037037,-0.012195,,-0.004661
1996/6/19,0.016484,0.008642,,-0.000151
1996/6/20,-0.016216,-0.013464,,0.000211
1996/6/21,-0.005495,-0.021092,,0.007159
1996/6/24,-0.016575,0.010139,,0.003014
1996/6/25,-0.073034,0.001255,,-0.000553
1996/6/26,-0.036364,-0.011278,,-0.006118
1996/6/27,0.037736,0.002535,,0.006261
1996/6/28,0.018182,0.001264,,0.003111
1996/6/3,-0.052632,-0.012881,,-0.002152
1996/6/4,-0.022727,0.004745,,0.007309
1996/6/5,0.03876,-0.009445,,0.008743
1996/6/6,-0.034826,-0.034565,,-0.007974
1996/6/7,0.005155,0.004938,,0.000416
1996/7/1,0.02381,0.025253,,0.007828
1996/7/10,-0.013158,-0.001263,,0.002001
1996/7/11,-0.046667,-0.029077,,-0.015837
1996/7/12,0.01049,-0.013021,,0.000805
1996/7/15,-0.048443,-0.040897,,-0.025364
1996/7/16,-0.018182,0.053645,,-0.002271
1996/7/17,0,-0.016971,,0.009071
1996/7/18,0.237037,0.001328,,0.014967
1996/7/19,-0.005988,-0.005305,,-0.007505
1996/7/2,-0.023256,-0.014778,,-0.003359
1996/7/22,-0.024096,-0.013333,,-0.007765
1996/7/23,0.012346,-0.024324,,-0.010887
1996/7/24,0.015244,0.01662,,-0.000351
1996/7/25,0.009009,0.129428,,0.007213
1996/7/26,0.047619,0.002413,,0.007494
1996/7/29,0.011364,0.008424,,-0.007847
1996/7/3,-0.077381,-0.015,,-0.001796
1996/7/30,-0.039326,0.02506,,0.006895
1996/7/31,0.02924,0.001164,,0.007383
1996/7/5,0.006452,-0.006345,,-0.022249
1996/7/8,-0.019231,0.005109,,-0.007453
1996/7/9,-0.006536,0.006353,,0.003387
1996/8/1,-0.034091,-0.002326,,0.015736
1996/8/12,-0.005405,-0.002225,,0.005543
1996/8/13,-0.021739,-0.024526,,-0.008366
1996/8/14,0.011111,0.017143,,0.002802
1996/8/15,-0.021978,-0.003371,,0.000347
1996/8/16,0.011236,-0.007892,,0.004424
1996/8/19,0.05,0,,0.00206
1996/8/2,0.017647,0.015152,,0.019184
1996/8/20,-0.005291,0.004545,,-0.001335
1996/8/21,-0.021277,0.015837,,-0.000931
1996/8/22,0.01087,0.003341,,0.008435
1996/8/23,0.026882,0.00333,,-0.005442
1996/8/26,0.010471,-0.004425,,-0.004722
1996/8/27,0.03044,-0.006667,,0.003796
1996/8/28,0.000629,0.029083,,-0.002386
1996/8/29,-0.015075,0.001087,,-0.011146
1996/8/30,-0.010204,-0.006515,,-0.008229
1996/8/5,-0.028902,0.003444,,-0.003411
1996/8/6,0.02381,0.003432,,0.003256
1996/8/7,0.040698,0.030559,,0.002687
1996/8/8,-0.011173,0.007769,,-0.002364
1996/8/9,0.045198,-0.009912,,-0.00074
1996/9/10,-0.022727,0.004251,,0.000075
1996/9/11,-0.017442,-0.001058,,0.005227
1996/9/12,-0.035503,-0.006356,,0.0058
1996/9/13,0.030675,0.041578,,0.013991
1996/9/16,0.065476,0.005118,,0.005055
1996/9/17,0.027933,0.007128,,-0.001521
1996/9/18,0.021739,0.007078,,-0.002152
1996/9/19,-0.005319,-0.008032,,0.002245
1996/9/20,-0.02139,-0.004049,,0.005886
1996/9/23,-0.021858,0.010163,,-0.000786
1996/9/24,0.005587,-0.001006,,-0.001267
1996/9/25,-0.005556,0.019134,,0.000321
1996/9/26,0,-0.016798,,0.000044
1996/9/27,-0.002793,0.003015,,0.000481
1996/9/3,-0.005155,0.00765,,0.004187
1996/9/30,-0.005602,-0.002004,,0.001632
1996/9/4,0,-0.005423,,0.001359
1996/9/5,-0.051813,-0.013086,,-0.009411
1996/9/6,0.005464,0.020994,,0.009608
1996/9/9,-0.043478,0.018398,,0.012323
1997/1/10,0.028169,0.00695,,0.00616
1997/1/13,-0.006849,0.005368,,0.000013
1997/1/14,-0.013793,0.019165,,0.012311
1997/1/15,-0.034965,-0.014314,,-0.002159
1997/1/16,-0.028986,0.005315,,0.003324
1997/1/17,0,-0.001511,,0.00834
1997/1/2,0.005988,0.011551,,-0.005036
1997/1/20,0.011194,0.01059,,0.000683
1997/1/21,0.01845,0.005988,,0.007751
1997/1/22,-0.003623,-0.059524,,0.004484
1997/1/23,0.003636,-0.039557,,-0.011027
1997/1/24,-0.021739,-0.008237,,-0.009054
1997/1/27,-0.014815,-0.031561,,-0.007138
1997/1/28,0,0.034305,,0
1997/1/29,0,0.037313,,0.009778
1997/1/3,0.035714,0.038336,,0.014952
1997/1/30,0.007519,0.005596,,0.015107
1997/1/31,-0.007463,-0.002385,,0.002538
1997/1/6,-0.178161,0.013354,,-0.000508
1997/1/7,-0.020979,0.013178,,0.007463
1997/1/8,0.007143,-0.021423,,-0.006399
1997/1/9,0.007092,0.01251,,0.008605
1997/10/1,-0.007205,-0.023585,,0.008582
1997/10/10,0.043103,0.002987,,-0.00375
1997/10/13,0,-0.004169,,0.001158
1997/10/14,0,-0.011364,,0.002252
1997/10/15,0.049587,-0.015729,,-0.0047
1997/10/16,-0.097113,-0.017824,,-0.010842
1997/10/17,-0.063953,-0.044431,,-0.01161
1997/10/2,0.018868,0.010266,,0.005286
1997/10/20,-0.071429,0.021611,,0.012127
1997/10/21,0.020067,0.078846,,0.017444
1997/10/22,-0.02623,-0.000594,,-0.003898
1997/10/23,-0.043771,-0.045184,,-0.018379
1997/10/24,-0.066901,-0.023661,,-0.009519
1997/10/27,0.011321,-0.081633,,-0.068667
1997/10/28,0.08209,0.104167,,0.051164
1997/10/29,-0.034483,-0.011321,,-0.002918
1997/10/3,0.008547,-0.002391,,0.004758
1997/10/30,-0.057143,-0.024809,,-0.016841
1997/10/31,0.032197,0.02805,,0.012106
1997/10/6,-0.008475,0.004793,,0.007938
1997/10/7,-0.005698,0.019082,,0.010723
1997/10/8,-0.014327,-0.014628,,-0.009439
1997/10/9,0.011628,-0.005938,,-0.003306
1997/11/10,-0.050633,-0.018216,,-0.006879
1997/11/11,-0.02,0.013436,,0.002877
1997/11/12,-0.040816,-0.02399,,-0.01929
1997/11/13,0.021277,0.025873,,0.011811
1997/11/14,0.024306,0.02396,,0.012753
1997/11/17,0.00339,0.019704,,0.019228
1997/11/18,-0.023649,-0.013285,,-0.008423
1997/11/19,0.010381,0.00918,,0.006779
1997/11/20,0.013699,0.016374,,0.015234
1997/11/21,-0.016892,0.007757,,0.004286
1997/11/24,-0.030928,-0.023091,,-0.017049
1997/11/25,-0.014184,0.041212,,0.004384
1997/11/26,0.007194,0.022119,,0.000862
1997/11/28,0.014286,-0.002278,,0.003951
1997/11/3,0.020183,0.031726,,0.026645
1997/11/4,0.032374,0.003075,,0.001885
1997/11/5,0.02439,0.007971,,0.002126
1997/11/6,0.034014,-0.014477,,-0.005017
1997/11/7,0.039474,-0.015461,,-0.011215
1997/12/1,0,0.027968,,0.020274
1997/12/10,-0.032787,-0.035108,,-0.006139
1997/12/11,-0.012712,-0.045775,,-0.015313
1997/12/12,-0.030043,-0.0123,,-0.001623
1997/12/15,-0.013274,0.004981,,0.010489
1997/12/16,0.026906,0.028501,,0.004827
1997/12/17,-0.026201,-0.016867,,-0.002583
1997/12/18,-0.008969,-0.019608,,-0.010605
1997/12/19,-0.00905,0.02125,,-0.008919
1997/12/2,-0.105634,-0.016102,,-0.00317
1997/12/22,-0.027397,0.004284,,0.007309
1997/12/23,-0.028169,-0.038391,,-0.015288
1997/12/24,0.014493,0.00507,,-0.006836
1997/12/26,0.014286,0.025851,,0.004031
1997/12/29,-0.014085,0.010449,,0.018047
1997/12/3,-0.007874,-0.003386,,0.005238
1997/12/30,0.004762,0.00365,,0.018335
1997/12/31,-0.004739,0.014545,,-0.000422
1997/12/4,-0.007937,-0.010193,,-0.003757
1997/12/5,0.012,0.02746,,0.010986
1997/12/8,-0.01581,0.005568,,-0.001443
1997/12/9,-0.02008,-0.022148,,-0.006708
1997/2/10,-0.011858,-0.040336,,-0.005231
1997/2/11,0.004,0.017513,,0.005296
1997/2/12,0.003984,-0.001721,,0.016692
1997/2/13,0.02381,0.009483,,0.011273
1997/2/14,0.011628,-0.009394,,-0.004114
1997/2/18,0.095785,0.001724,,0.00966
1997/2/19,-0.013986,-0.011188,,-0.004655
1997/2/20,-0.035461,-0.016536,,-0.011926
1997/2/21,-0.036765,-0.025664,,-0.001283
1997/2/24,0.015267,0.045413,,0.010614
1997/2/25,0.015038,0.018245,,0.002246
1997/2/26,0.014815,0.00256,,-0.007905
1997/2/27,-0.007299,-0.026383,,-0.013169
1997/2/28,-0.044118,0.005245,,-0.005345
1997/2/3,-0.018797,-0.012749,,0.000725
1997/2/4,-0.057471,-0.008071,,0.003216
1997/2/5,-0.00813,-0.031733,,-0.013912
1997/2/6,0.04918,-0.016134,,0.002403
1997/2/7,-0.011719,0.018836,,0.012062
1997/3/10,0.007576,0.009499,,0.010783
1997/3/11,-0.015038,-0.000855,,-0.002839
1997/3/12,-0.007634,-0.007705,,-0.008726
1997/3/13,0.007692,-0.013805,,-0.018278
1997/3/14,0.01145,0.005249,,0.004572
1997/3/17,-0.003774,-0.028721,,0.003202
1997/3/18,-0.015152,-0.000896,,-0.007603
1997/3/19,-0.007692,-0.010762,,-0.004926
1997/3/20,0.069767,-0.007253,,-0.003971
1997/3/21,-0.036232,-0.031963,,0.001853
1997/3/24,-0.007519,0.032075,,0.00866
1997/3/25,0,-0.006399,,-0.002301
1997/3/26,0.015152,0.032199,,0.001812
1997/3/27,0.11194,-0.023173,,-0.021025
1997/3/3,-0.007692,0.009565,,0.005678
1997/3/31,-0.020134,0.001825,,-0.021657
1997/3/4,0.023256,-0.001723,,-0.005482
1997/3/5,0.030303,0.004314,,0.013958
1997/3/6,-0.022059,0.007732,,-0.004277
1997/3/7,-0.007519,-0.012788,,0.008027
1997/4/1,-0.041096,-0.003643,,0.003328
1997/4/10,-0.006579,-0.000939,,-0.002971
1997/4/11,-0.033113,0.00282,,-0.027283
1997/4/14,0.027397,0.02343,,0.008242
1997/4/15,-0.016667,0.010073,,0.014777
1997/4/16,0.00678,-0.00272,,0.011673
1997/4/17,0.023569,0.001818,,-0.002305
1997/4/18,-0.032895,0.014519,,0.005999
1997/4/2,0.028571,-0.021938,,-0.012545
1997/4/21,-0.020408,-0.016995,,-0.00779
1997/4/22,0.027778,0.019108,,0.018728
1997/4/23,-0.02027,0.016964,,-0.001252
1997/4/24,-0.013793,0.079017,,-0.00318
1997/4/25,-0.020979,-0.018714,,-0.007534
1997/4/28,0.007143,-0.002488,,0.009917
1997/4/29,0.003546,0.0532,,0.027285
1997/4/3,0.048611,-0.019626,,0.00028
1997/4/30,-0.038869,0.013418,,0.009181
1997/4/4,0.019868,-0.014299,,0.010102
1997/4/7,0.012987,0.025145,,0.005581
1997/4/8,-0.019231,0.031132,,0.005235
1997/4/9,-0.006536,-0.025618,,-0.007205
1997/5/1,0,0.005452,,-0.003507
1997/5/12,0.029304,0.035821,,0.015616
1997/5/13,0,0.00072,,-0.005408
1997/5/14,0.007117,0.00144,,0.003493
1997/5/15,0.003534,0,,0.006985
1997/5/16,-0.028169,-0.022286,,-0.014408
1997/5/19,-0.014493,-0.007353,,0.004242
1997/5/2,0,0.004648,,0.018083
1997/5/20,0.014706,0.02963,,0.010069
1997/5/21,-0.021739,0.007914,,-0.002745
1997/5/22,-0.014815,-0.014989,,-0.004396
1997/5/23,0.015038,0.005072,,0.013606
1997/5/27,0.022222,0.033886,,0.003164
1997/5/28,-0.014493,0.005579,,-0.002942
1997/5/29,-0.022059,-0.026352,,-0.003694
1997/5/30,0,-0.014245,,0.004976
1997/5/5,0,0.024672,,0.021243
1997/5/6,-0.007353,-0.003762,,-0.002987
1997/5/7,-0.022222,-0.017976,,-0.014666
1997/5/8,0.030303,0.032382,,0.005689
1997/5/9,0.003676,0.000747,,0.00551
1997/6/10,-0.022556,-0.007194,,0.002735
1997/6/11,0.003846,0.010145,,0.00497
1997/6/12,-0.015326,0.011478,,0.015996
1997/6/13,-0.015564,0.009929,,0.011081
1997/6/16,-0.019763,0.002809,,0.000705
1997/6/17,0.054435,0.007003,,0.000593
1997/6/18,-0.024857,-0.009736,,-0.006004
1997/6/19,-0.011765,0.007022,,0.010044
1997/6/2,0.018797,0.007225,,-0.002263
1997/6/20,-0.011905,0.002789,,0.000791
1997/6/23,-0.012048,-0.023644,,-0.022343
1997/6/24,-0.004065,0.046296,,0.020168
1997/6/25,-0.012245,0.000681,,-0.0082
1997/6/26,-0.028926,-0.013605,,-0.005973
1997/6/27,0,0.006897,,0.004097
1997/6/3,-0.01476,-0.031564,,-0.00104
1997/6/30,-0.029787,-0.010959,,-0.002434
1997/6/4,-0.003745,-0.011852,,-0.006351
1997/6/5,0.003759,-0.005997,,0.003952
1997/6/6,0.003745,0.033183,,0.017287
1997/6/9,-0.007463,0.014599,,0.005711
1997/7/1,-0.074561,0.017313,,0.006654
1997/7/10,-0.031963,-0.004548,,0.006876
1997/7/11,0.146226,0,,0.003174
1997/7/14,0.028807,-0.005222,,0.001855
1997/7/15,0.02,0.007874,,0.008036
1997/7/16,0.031373,0.016927,,0.011699
1997/7/17,0.064639,0.020487,,-0.005317
1997/7/18,-0.008929,0.048934,,-0.017507
1997/7/2,-0.009479,0.017699,,0.01459
1997/7/21,-0.068468,-0.007177,,-0.002578
1997/7/22,0.025145,-0.007229,,0.023046
1997/7/23,-0.026415,0.020631,,0.002762
1997/7/24,-0.01938,0.025565,,0.003972
1997/7/25,0.027668,-0.007536,,-0.001585
1997/7/28,0.011538,-0.018692,,-0.002493
1997/7/29,0.003802,-0.020238,,0.006236
1997/7/3,0.047847,0.014716,,0.014258
1997/7/30,0.05303,0.030377,,0.010612
1997/7/31,0.007194,-0.002358,,0.0021
1997/7/7,0.009132,-0.003296,,-0.005148
1997/7/8,-0.004525,0.013228,,0.00718
1997/7/9,-0.004545,0.004569,,-0.012201
1997/8/1,0.096429,-0.009456,,-0.007492
1997/8/11,-0.083916,-0.021378,,0.003706
1997/8/12,-0.101781,0.004248,,-0.011174
1997/8/13,0.070822,0.009063,,-0.004868
1997/8/14,-0.026455,-0.007186,,0.002983
1997/8/15,0.01087,-0.035585,,-0.025909
1997/8/18,0.016129,0.04065,,0.012966
1997/8/19,0.034392,0.037861,,0.014817
1997/8/20,0.007673,0.000579,,0.014406
1997/8/21,-0.025381,-0.020833,,-0.015223
1997/8/22,-0.015625,0.00591,,-0.001632
1997/8/25,-0.02381,-0.012926,,-0.00366
1997/8/26,-0.03523,-0.016071,,-0.00776
1997/8/27,0.019663,0.005445,,0.000745
1997/8/28,-0.030303,-0.026474,,-0.010977
1997/8/29,-0.011364,0.002472,,-0.004648
1997/8/4,0.029316,0.01432,,0.003336
1997/8/5,0,0.002353,,0.002178
1997/8/6,0.332278,0.012911,,0.008348
1997/8/7,0.109264,-0.002781,,-0.009507
1997/8/8,-0.08137,-0.01979,,-0.018556
1997/9/10,0.051576,-0.03,,-0.015627
1997/9/11,-0.024523,0.010309,,-0.007007
1997/9/12,-0.013966,-0.002551,,0.012404
1997/9/15,-0.025496,-0.015345,,-0.004481
1997/9/16,0.020349,0.035065,,0.028127
1997/9/17,-0.005698,0,,-0.002792
1997/9/18,0.022923,-0.008783,,0.004549
1997/9/19,-0.016807,0.005063,,0.003399
1997/9/2,0.028736,0.02651,,0.031252
1997/9/22,0.039886,0.046599,,0.005176
1997/9/23,-0.046575,-0.006017,,-0.003663
1997/9/24,-0.011494,-0.016344,,-0.007826
1997/9/25,-0.017442,0.000615,,-0.006956
1997/9/26,0.008876,0.00984,,0.007794
1997/9/29,0.035191,0.023143,,0.008591
1997/9/3,0.005587,-0.004805,,0.000291
1997/9/30,-0.016997,0.009524,,-0.006357
1997/9/4,0,0.001811,,0.003255
1997/9/5,-0.013889,-0.001205,,-0.001955
1997/9/8,-0.030986,-0.007238,,0.002314
1997/9/9,0.014535,-0.027947,,0.002599
1998/1/12,0.003436,0.000625,,0.012418
1998/1/13,0.068493,0.019975,,0.013746
1998/1/14,0.012821,0.004896,,0.006113
1998/1/15,-0.028481,0.007917,,-0.007527
1998/1/16,-0.019544,0.015106,,0.011339
1998/1/2,0.238095,0.009558,,0.00475
1998/1/20,0.016611,0.032143,,0.017774
1998/1/21,-0.013072,-0.076125,,-0.00796
1998/1/22,0.019868,-0.007491,,-0.008004
1998/1/23,0.012987,-0.001887,,-0.00567
1998/1/26,-0.003205,-0.010712,,-0.000658
1998/1/27,-0.016077,-0.016561,,0.012613
1998/1/28,0.003268,0.005181,,0.00871
1998/1/29,-0.035831,0.012242,,0.008215
1998/1/30,-0.010135,0.005729,,-0.005287
1998/1/5,-0.023077,0.007692,,0.002082
1998/1/6,0.192913,-0.011157,,-0.010736
1998/1/7,-0.075908,-0.009501,,-0.002669
1998/1/8,0.039286,-0.0006,,-0.008257
1998/1/9,0,-0.039592,,-0.029654
1998/10/1,-0.063934,-0.024319,,-0.030108
1998/10/12,0.065836,0.027982,,0.013531
1998/10/13,0.035058,-0.020535,,-0.002917
1998/10/14,-0.035484,0.01804,,0.010786
1998/10/15,-0.020067,0.045977,,0.041739
1998/10/16,0.001706,-0.004121,,0.008516
1998/10/19,0.022147,0.025287,,0.005651
1998/10/2,-0.017513,-0.004487,,0.016434
1998/10/20,-0.038333,-0.010762,,0.00145
1998/10/21,0.029463,0.034905,,0.00563
1998/10/22,-0.010101,-0.006132,,0.008001
1998/10/23,-0.034014,-0.001763,,-0.007242
1998/10/26,0.054577,0.010596,,0.001541
1998/10/27,-0.058431,0.009174,,-0.006509
1998/10/28,0.044326,0.012554,,0.002581
1998/10/29,-0.010187,0.017529,,0.016703
1998/10/30,0.018868,-0.001681,,0.011732
1998/10/5,-0.081996,-0.036555,,-0.014004
1998/10/6,0.01165,-0.008316,,-0.004016
1998/10/7,-0.019194,0.012579,,-0.014128
1998/10/8,-0.035225,0.022774,,-0.01158
1998/10/9,0.139959,0.03087,,0.026005
1998/11/10,-0.040956,0.030553,,-0.001717
1998/11/11,-0.044484,0.007212,,-0.006461
1998/11/12,0.013035,0.004773,,-0.002926
1998/11/13,0.049632,-0.002771,,0.007184
1998/11/16,0.008757,0.012306,,0.009008
1998/11/17,-0.032986,-0.008627,,0.003046
1998/11/18,0.017953,0.006329,,0.004529
1998/11/19,0.008818,-0.002752,,0.007104
1998/11/2,0.013468,-0.000842,,0.011769
1998/11/20,-0.012238,0.009854,,0.009492
1998/11/23,0.026549,0.040203,,0.021194
1998/11/24,-0.008621,-0.00788,,-0.004393
1998/11/25,-0.022609,0.009077,,0.00328
1998/11/27,-0.001779,0.01949,,0.004567
1998/11/3,0.004983,-0.00674,,-0.000684
1998/11/30,-0.089127,-0.028676,,-0.024038
1998/11/4,0.02314,0.003393,,0.007049
1998/11/5,-0.012924,0.007608,,0.01357
1998/11/6,-0.003273,0.007768,,0.006315
1998/11/9,-0.037767,0.009587,,-0.009474
1998/12/1,0.068493,0.028766,,0.010012
1998/12/10,0,-0.02619,,-0.015606
1998/12/11,0.054688,0.018182,,0.001236
1998/12/14,-0.037037,-0.030506,,-0.021655
1998/12/15,0.032692,0.013047,,0.018954
1998/12/16,-0.022346,-0.003788,,-0.000765
1998/12/17,0.019048,0.010266,,0.015526
1998/12/18,0.052336,0.03312,,0.006822
1998/12/2,0.054945,-0.014349,,-0.003429
1998/12/21,-0.003552,0.028051,,0.012466
1998/12/22,0.083779,0.03331,,0.000607
1998/12/23,0.047697,0.015089,,0.020747
1998/12/24,-0.014129,0.015878,,-0.001848
1998/12/28,0.041401,0.006984,,-0.000636
1998/12/29,-0.001529,-0.011229,,0.013317
1998/12/3,-0.064236,-0.023516,,-0.018023
1998/12/30,-0.018377,-0.002004,,-0.007956
1998/12/31,0.021841,-0.012718,,-0.002192
1998/12/4,-0.027829,0.004587,,0.023128
1998/12/7,0.030534,0.017884,,0.009314
1998/12/8,-0.05,0.005981,,-0.005321
1998/12/9,-0.001949,0.007432,,0.001786
1998/2/10,0.013029,0.029337,,0.008182
1998/2/11,-0.022508,0.017968,,0.000981
1998/2/12,0.019737,0.001826,,0.004049
1998/2/13,0.006452,-0.00486,,-0.003955
1998/2/17,0.00641,-0.003663,,0.002617
1998/2/18,0.047771,0.007353,,0.009113
1998/2/19,-0.006079,0,,-0.003682
1998/2/2,-0.03413,0.018354,,0.021412
1998/2/20,-0.021407,-0.001217,,0.005767
1998/2/23,0.0625,0.002436,,0.0038
1998/2/24,0.002941,-0.003645,,-0.007302
1998/2/25,0.046921,0.026829,,0.011974
1998/2/26,0.053221,0.002375,,0.005533
1998/2/27,0.005319,-0.010071,,0.000639
1998/2/3,0.035336,-0.011809,,0.004714
1998/2/4,-0.003413,-0.010692,,0.000905
1998/2/5,0.003425,0.012715,,-0.003337
1998/2/6,0.010239,-0.013685,,0.008889
1998/2/9,0.037162,0,,-0.001699
1998/3/10,0.057692,0.014304,,0.011346
1998/3/11,0.085714,0.016667,,0.003965
1998/3/12,0.033493,0.011349,,0.001357
1998/3/13,0.00463,-0.006234,,-0.001224
1998/3/16,-0.016129,0.016311,,0.009976
1998/3/17,-0.012881,-0.003704,,0.001093
1998/3/18,0.022539,0.006815,,0.004692
1998/3/19,-0.006961,0.012923,,0.003888
1998/3/2,-0.037037,-0.023938,,-0.001563
1998/3/20,-0.014019,-0.007898,,0.008644
1998/3/23,-0.009479,-0.006736,,-0.003284
1998/3/24,0.07177,0.020962,,0.009219
1998/3/25,-0.030134,0.024155,,-0.003374
1998/3/26,-0.021864,-0.008844,,-0.001016
1998/3/27,0.014118,-0.006544,,-0.004869
1998/3/3,0.016484,0.001839,,0.004123
1998/3/30,0.018561,-0.010778,,-0.001725
1998/3/31,0.002278,0.006053,,0.007499
1998/3/4,0.056757,-0.0306,,-0.004458
1998/3/5,-0.015345,-0.000631,,-0.011735
1998/3/6,0.015584,-0.008212,,0.019951
1998/3/9,-0.069054,-0.020382,,-0.003202
1998/4/1,0,0.005415,,0.005809
1998/4/13,0.031707,-0.020564,,-0.000882
1998/4/14,0.018913,0.019796,,0.005461
1998/4/15,0.018561,0.032941,,0.0032
1998/4/16,0.04328,-0.017654,,-0.009961
1998/4/17,-0.024017,-0.00058,,0.01313
1998/4/2,-0.006818,0.013166,,0.010703
1998/4/20,0.038031,0.031903,,0.000828
1998/4/21,0,0.06127,,0.002688
1998/4/22,-0.051724,-0.027542,,0.003435
1998/4/23,0.006818,0.023965,,-0.009694
1998/4/24,0.009029,-0.001064,,-0.010432
1998/4/27,-0.006711,-0.017572,,-0.01928
1998/4/28,-0.029279,0.003252,,-0.001316
1998/4/29,0.00232,-0.00108,,0.008764
1998/4/3,-0.009153,-0.010632,,0.002402
1998/4/30,0.013889,0.002704,,0.015649
1998/4/6,-0.030023,0.012537,,-0.001167
1998/4/7,-0.028571,-0.012382,,-0.010558
1998/4/8,-0.019608,-0.001791,,-0.00712
